source_file	line_number	reason	raw_row
input_article.csv	805853	Missing journal value	3665339;Hidehiko Masuhara|Kouhei Sakurai|Naoyasu Ubayashi|Saeko Matsuura|Seiichi Komiya;T. Aspect-Oriented Software Development I;;;;journals/taosd/2006-1;;http://dx.doi.org/10.1007/11687061_8;;;journals/taosd/SakuraiMUMK06;2007-01-04;;;;259-292;;;;;;;Design and Implementation of an Aspect Instantiation Mechanism.;;;db/journals/taosd/taosd1.html#SakuraiMUMK06;;2006
input_article.csv	805859	Missing journal value	3665346;Ivica Aracic|Klaus Ostermann|Mira Mezini|Vaidas Gasiunas;T. Aspect-Oriented Software Development I;;;;journals/taosd/2006-1;;http://dx.doi.org/10.1007/11687061_5;;;journals/taosd/AracicGMO06;2007-01-04;;;;135-173;;;;;;;An Overview of CaesarJ.;;;db/journals/taosd/taosd1.html#AracicGMO06;;2006
input_article.csv	805867	Missing journal value	3665356;Alessandro F. Garcia|Arndt von Staa|Carlos José Pereira de Lucena|Cláudio Sant'Anna|Eduardo Figueiredo|Uirá Kulesza;T. Aspect-Oriented Software Development I;;;;journals/taosd/2006-1;;http://dx.doi.org/10.1007/11687061_2;;;journals/taosd/GarciaSFKLS06;2007-01-04;;;;36-74;;;;;;;Modularizing Design Patterns with Aspects: A Quantitative Study.;;;db/journals/taosd/taosd1.html#GarciaSFKLS06;;2006
input_article.csv	805869	Missing journal value	3665358;Lynne Blair|Phil Greenwood;T. Aspect-Oriented Software Development II;;;;journals/taosd/2006-2;;http://dx.doi.org/10.1007/11922827_2;;;journals/taosd/GreenwoodB06;2007-01-04;;;;30-65;;;;;;;A Framework for Policy Driven Auto-adaptive Systems Using Dynamic Framed Aspects.;;;db/journals/taosd/taosd2.html#GreenwoodB06;;2006
input_article.csv	805871	Missing journal value	3665360;Aleksandra Tesanovic|Jörgen Hansson|Mehdi Amirijoo;T. Aspect-Oriented Software Development II;;;;journals/taosd/2006-2;;http://dx.doi.org/10.1007/11922827_9;;;journals/taosd/TesanovicAH06;2007-01-04;;;;256-288;;;;;;;Providing Configurable QoS Management in Real-Time Systems with QoS Aspect Packages.;;;db/journals/taosd/taosd2.html#TesanovicAH06;;2006
input_article.csv	805874	Missing journal article title	3665364;Aske Simon Christensen|Damien Sereni|Ganesh Sittampalam|Jennifer Lhoták|Julian Tibble|Laurie J. Hendren|Oege de Moor|Ondrej Lhoták|Pavel Avgustinov|Sascha Kuzins;T. Aspect-Oriented Software Development I;;;;journals/taosd/2006-1;;http://dx.doi.org/10.1007/11687061_9;abc;;journals/taosd/AvgustinovCHKLLMSST06;2007-01-04;;;;293-334;;;;;;;;;;db/journals/taosd/taosd1.html#AvgustinovCHKLLMSST06;;2006
input_article.csv	810982	Missing journal article title	3670472;David Serena|Teofilo F. Gonzalez;;;;;;;http://dx.doi.org/10.1016/j.parco.2004.07.006;n;Parallel Computing;journals/pc/GonzalezS04;2004-11-15;;;8;973-998;;;;;;;;;;db/journals/pc/pc30.html#GonzalezS04;30;2004
input_article.csv	813892	Missing journal article title	3673382;Jianzhuan Wu|Peter Che Bor Lam|Wensong Lin;;;;;;;http://dx.doi.org/10.1007/s10878-007-9057-5;L|L|j|j|k|k;J. Comb. Optim.;journals/jco/LamLW07;2007-09-18;;;2-3;219-227;;;;;;;;;;db/journals/jco/jco14.html#LamLW07;14;2007
input_article.csv	818318	Missing journal article title	3677808;Matthijs J. Warrens;;;;;;;http://dx.doi.org/10.1007/s00357-009-9032-1;k;J. Classification;journals/classification/Warrens09;2009-09-17;;;2;227-245;;;;;;;;;;db/journals/classification/classification26.html#Warrens09;26;2009
input_article.csv	818403	Missing journal article title	3677893;Matthijs J. Warrens;;;;;;;http://dx.doi.org/10.1007/s00357-010-9052-x;n;J. Classification;journals/classification/Warrens10;2010-12-29;;;2;173-190;;;;;;;;;;db/journals/classification/classification27.html#Warrens10;27;2010
input_article.csv	818506	Missing journal article title	3677996;Thomas J. Smith;;;;;;;http://dx.doi.org/10.1007/s003570000020;L;J. Classification;journals/classification/Smith00;2011-05-16;;;2;225-242;;;;;1;;;;;db/journals/classification/classification17.html#Smith00;17;2000
input_article.csv	820765	Missing journal article title	3680255;Diego Magro;;;;;;;http://dx.doi.org/10.3233/AIC-2010-0470;F;AI Commun.;journals/aicom/Magro10;2010-05-14;;;1;1-46;;;;;;;;;;db/journals/aicom/aicom23.html#Magro10;23;2010
input_article.csv	821692	Missing journal article title	3681182;Andreas Meier|Armin Fiedler|Christoph Benzmüller|Erica Melis|Helmut Horacek|Jörg H. Siekmann|Karsten Konrad|Lassaad Cheikhrouhou|Martin Pollet|Michael Kohlhase|Stephan M. Hess|Volker Sorge;;;;;;;http://dx.doi.org/10.1007/s001650050053;I|L|L|U|UI;Formal Asp. Comput.;journals/fac/SiekmannHBCFHKKMMPS99;2011-05-25;;;3;326-342;;;;;;;;;;db/journals/fac/fac11.html#SiekmannHBCFHKKMMPS99;11;1999
input_article.csv	821769	Missing journal article title	3681259;Tahina Ramananandro;;;;;;;http://dx.doi.org/10.1007/s00165-007-0058-z;Alloy|Mondex;Formal Asp. Comput.;journals/fac/Ramananandro08;2008-03-11;;;1;21-39;;;;;;;;;;db/journals/fac/fac20.html#Ramananandro08;20;2008
input_article.csv	822323	Missing journal article title	3681813;John Chowning;;;;;;;http://dx.doi.org/10.1162/comj.2007.31.3.23;Stria: ;Computer Music Journal;journals/comj/Chowning07;2010-07-02;;;3;23-25;;;;;;;;;;db/journals/comj/comj31.html#Chowning07;31;2007
input_article.csv	824334	Missing journal article title	3683824;Megan Palm|Pamela C. Cosman|Wei Geng|William R. Schafer;;;;;;;http://dx.doi.org/10.1155/ASP.2005.2229;Caenorhabditis elegans;EURASIP J. Adv. Sig. Proc.;journals/ejasp/GengCPS05;2011-03-02;;;14;2229-2240;;;;;;;;;;db/journals/ejasp/ejasp2005.html#GengCPS05;2005;2005
input_article.csv	833397	Missing journal article title	3692887;Necdet Batir;;;;;;;http://dx.doi.org/10.1016/j.jat.2013.06.002;q;Journal of Approximation Theory;journals/jat/Batir13;2013-08-29;;;;54-64;;;;;;;;;;db/journals/jat/jat174.html#Batir13;174;2013
input_article.csv	833691	Missing journal article title	3693181;Ferenc Weisz;;;;;;;http://dx.doi.org/10.1016/j.jat.2010.07.011;l;Journal of Approximation Theory;journals/jat/Weisz11;2011-02-01;;;2;99-116;;;;;1;;;;;db/journals/jat/jat163.html#Weisz11;163;2011
input_article.csv	833723	Missing journal article title	3693213;Imed Lamiri;;;;;;;http://dx.doi.org/10.1016/j.jat.2012.07.002;d|q;Journal of Approximation Theory;journals/jat/Lamiri13;2013-05-24;;;;116-133;;;;;;;;;;db/journals/jat/jat170.html#Lamiri13;170;2013
input_article.csv	836288	Missing journal article title	3695778;Burghard Lipphardt|Christian Tamm|Ekkehard Peik|Harald Schnatz|Robert Wynands|Stefan Weyers|Tobias Schneider;;;;;;;http://dx.doi.org/10.1109/TIM.2007.891140;;IEEE T. Instrumentation and Measurement;journals/tim/TammLSWWSP07;2011-05-13;;;2;601-604;;;;;;+|171;;;;db/journals/tim/tim56.html#TammLSWWSP07;56;2007
input_article.csv	840957	Missing journal article title	3700447;Grace S. Deaecto|Jamal Daafouz|José Claudio Geromel;;;;;;;http://dx.doi.org/10.1137/110848633;H|H;SIAM J. Control and Optimization;journals/siamco/DeaectoDG12;2012-12-07;;;3;1597-1615;;;;;2|INFINITY;;;;;db/journals/siamco/siamco50.html#DeaectoDG12;50;2012
input_article.csv	846544	Missing journal article title	3706034;James D. Hess|Niladri Syam|Partha Krishnamurthy;;;;;;;http://dx.doi.org/10.1287/mksc.1070.0302;That's;Marketing Science;journals/mktsci/SyamKH08;2010-03-09;;;3;379-397;;;;;;;;;;db/journals/mktsci/mktsci27.html#SyamKH08;27;2008
input_article.csv	846860	Missing journal article title	3706350;Bhyravabhotla Jayaram|D. Biswas|Tanya Singh;;;;;;;http://dx.doi.org/10.1021/ci200193z;AADS;Journal of Chemical Information and Modeling;journals/jcisd/SinghBJ11;2014-02-11;;;10;2515-2527;;;;;;;;;;db/journals/jcisd/jcisd51.html#SinghBJ11;51;2011
input_article.csv	847583	Missing journal article title	3707073;David W. Roberts|John C. Dearden|Judith C. Madden|Mark Hewitt|Mark T. D. Cronin|Steven J. Enoch;;;;;;;http://dx.doi.org/10.1021/ci900286s;In Silico;Journal of Chemical Information and Modeling;journals/jcisd/HewittCEMRD09;2014-02-09;;;11;2572-2587;;;;;;;;;;db/journals/jcisd/jcisd49.html#HewittCEMRD09;49;2009
input_article.csv	847729	Missing journal article title	3707219;Jan Adam|Jaroslav Koca|Martin Prokop|Michaela Wimmerová|Zdenek Kríz;;;;;;;http://dx.doi.org/10.1021/ci8002107;In Silico|Pseudomonas aeruginosa;Journal of Chemical Information and Modeling;journals/jcisd/AdamKPWK08;2014-02-07;;;11;2234-2242;;;;;;;;;;db/journals/jcisd/jcisd48.html#AdamKPWK08;48;2008
input_article.csv	848294	Missing journal article title	3707784;Nathan R. McElroy|Pierre Bruneau;;;;;;;http://dx.doi.org/10.1021/ci0504014;logD;Journal of Chemical Information and Modeling;journals/jcisd/BruneauM06;2006-09-29;;;3;1379-1387;;;;;7.4;;;;;db/journals/jcisd/jcisd46.html#BruneauM06;46;2006
input_article.csv	848454	Missing journal article title	3707944;Frank Oellien|Johann Gasteiger|Wolf-Dietrich Ihlenfeldt;;;;;;;http://dx.doi.org/10.1021/ci050202k;InfVis;Journal of Chemical Information and Modeling;journals/jcisd/OellienIG05;2006-10-05;;;5;1456-1467;;;;;;;;;;db/journals/jcisd/jcisd45.html#OellienIG05;45;2005
input_article.csv	848497	Missing journal article title	3707987;Loren D. Mendelsohn;;;;;;;http://dx.doi.org/10.1021/ci034178r;Houben-Weyl|Science of Synthesis;Journal of Chemical Information and Computer Sciences;journals/jcisd/Mendelsohn03;2006-10-25;;;6;2198-2199;;;;;;;;;;db/journals/jcisd/jcisd43.html#Mendelsohn03;43;2003
input_article.csv	849042	Missing journal article title	3708532;Cristina Potrich|Didier A. Colin|Gabriella Viero|Gianfranco Menestrina|Gilles Prévost|Lamine Baba-Moussa|Manuela Coraiola|Massimiliano Comai|Mauro Dalla Serra|Mercedes Ferreras|Sucharit Bhakdi;;;;;;;http://dx.doi.org/10.1021/ci050175y;Staphylococcus aureus;Journal of Chemical Information and Modeling;journals/jcisd/SerraCVCPFBCMBP05;2006-10-05;;;6;1539-1545;;;;;;;;;;db/journals/jcisd/jcisd45.html#SerraCVCPFBCMBP05;45;2005
input_article.csv	849237	Missing journal article title	3708727;Gerd Neudert|Gerhard Klebe;;;;;;;http://dx.doi.org/10.1021/ci200274q;DSX;Journal of Chemical Information and Modeling;journals/jcisd/NeudertK11;2014-02-11;;;10;2731-2745;;;;;;;;;;db/journals/jcisd/jcisd51.html#NeudertK11;51;2011
input_article.csv	849428	Missing journal article title	3708918;Andrew J. Hutt|Jogoth Ali|Marc B. Brown|Patrick Camilleri|Stewart B. Kirton;;;;;;;http://dx.doi.org/10.1021/ci300447c;In Silico;Journal of Chemical Information and Modeling;journals/jcisd/AliCBHK12a;2014-02-12;;;11;2950-2957;;;;;;;;;;db/journals/jcisd/jcisd52.html#AliCBHK12a;52;2012
input_article.csv	849491	Missing journal article title	3708981;Antony J. Williams|Eduard R. Martirosian|Gary E. Martin|Kirill A. Blinov|Mikhail E. Elyashberg|Sergey G. Molodtsov;;;;;;;http://dx.doi.org/10.1021/ci0341060;Structure Elucidator: ;Journal of Chemical Information and Modeling;journals/jcisd/ElyashbergBWMMM04;2006-10-25;;;3;771-792;;;;;;;;;;db/journals/jcisd/jcisd44.html#ElyashbergBWMMM04;44;2004
input_article.csv	850767	Missing journal article title	3710257;Alexander Tropsha|Peter Itskowitz;;;;;;;http://dx.doi.org/10.1021/ci049628+;k;Journal of Chemical Information and Modeling;journals/jcisd/ItskowitzT05;2006-10-05;;;3;777-785;;;;;;;;;;db/journals/jcisd/jcisd45.html#ItskowitzT05;45;2005
input_article.csv	850906	Missing journal article title	3710396;Sangtae Kim;;;;;;;http://dx.doi.org/10.1021/ci060100+;Cyberinfrastructure: Enabling the Chemical Sciences;Journal of Chemical Information and Modeling;journals/jcisd/Kim06;2006-09-29;;;3;938;;;;;;;;;;db/journals/jcisd/jcisd46.html#Kim06;46;2006
input_article.csv	851468	Missing journal article title	3710958;Amol V. Shivange|Nilanjan Roy|Rameshwar U. Kadam;;;;;;;http://dx.doi.org/10.1021/ci6004806;Escherichia|Pseudomonas aeruginosa|coli;Journal of Chemical Information and Modeling;journals/jcisd/KadamSR07;2014-02-06;;;3;1215-1224;;;;;;;;;;db/journals/jcisd/jcisd47.html#KadamSR07;47;2007
input_article.csv	851611	Missing journal article title	3711101;Bruce A. Pearce|Dan A. Buzatu|Elizabeth L. Geesaman|Jon G. Wilkes|Laura K. Schnackenberg|Richard D. Beger|Svetoslav H. Slavov;;;;;;;http://dx.doi.org/10.1021/ci3001698;;Journal of Chemical Information and Modeling;journals/jcisd/SlavovGPSBWB12;2014-02-12;;;7;1854-1864;;;;;;13;;;;db/journals/jcisd/jcisd52.html#SlavovGPSBWB12;52;2012
input_article.csv	851692	Missing journal article title	3711182;Agostino Casapullo|Alberta Fontana|Dario Duca|Giampaolo Barone|Giuseppe Bifulco;;;;;;;http://dx.doi.org/10.1021/ci034258v;SCSA;Journal of Chemical Information and Modeling;journals/jcisd/DucaBBCF04;2006-10-25;;;3;1024-1030;;;;;;;;;;db/journals/jcisd/jcisd44.html#DucaBBCF04;44;2004
input_article.csv	851771	Missing journal article title	3711261;Amit Kulkarni|Bradley C. Pearce|David R. Langley|Hongwei Huang|Jia Kang;;;;;;;http://dx.doi.org/10.1021/ci900073k;E-Novo;Journal of Chemical Information and Modeling;journals/jcisd/PearceLKHK09;2014-02-09;;;7;1797-1809;;;;;;;;;;db/journals/jcisd/jcisd49.html#PearceLKHK09;49;2009
input_article.csv	851813	Missing journal article title	3711303;Debojyoti Dutta|Peter C. Jurs|Rajarshi Guha|Ting Chen;;;;;;;http://dx.doi.org/10.1021/ci060013h;R;Journal of Chemical Information and Modeling;journals/jcisd/GuhaDJC06;2006-09-29;;;4;1713-1722;;;;;;;;;;db/journals/jcisd/jcisd46.html#GuhaDJC06;46;2006
input_article.csv	852228	Missing journal article title	3711718;William L. Jorgensen;;;;;;;http://dx.doi.org/10.1021/ci040131+;Journal of Chemical Information and Modeling;Journal of Chemical Information and Modeling;journals/jcisd/Jorgensen05;2006-10-05;;;1;1;;;;;;;;;;db/journals/jcisd/jcisd45.html#Jorgensen05;45;2005
input_article.csv	852335	Missing journal article title	3711825;Andrew R. Barron|Claudiu T. Supuran|Mananjali K. Kumar|Manthos G. Papadopoulos|Nadjmeh Doostdar|Serdar Durdagi|T. Amanda Strom|Thomas M. Mavromoustakos;;;;;;;http://dx.doi.org/10.1021/ci900047s;In Silico;Journal of Chemical Information and Modeling;journals/jcisd/DurdagiSSDKBMP09;2014-02-09;;;5;1139-1143;;;;;;;;;;db/journals/jcisd/jcisd49.html#DurdagiSSDKBMP09;49;2009
input_article.csv	856201	Missing journal article title	3715691;David Ríos Insua|Fabrizio Ruggeri|Simon French;;;;;;;http://dx.doi.org/10.1287/deca.1070.0098;e;Decision Analysis;journals/da/FrenchIR07;2010-03-09;;;4;211-226;;;;;;;;;;db/journals/da/da4.html#FrenchIR07;4;2007
input_article.csv	857970	Missing journal article title	3717460;Jenö Töröcsik;;;;;;;http://dx.doi.org/10.1137/0406039;n|n+1;SIAM J. Discrete Math.;journals/siamdm/Torocsik93;2011-02-01;;;3;491-500;;;;;;;;;;db/journals/siamdm/siamdm6.html#Torocsik93;6;1993
input_article.csv	858114	Missing journal article title	3717604;Davide Crippa|George E. Andrews|Klaus Simon;;;;;;;http://dx.doi.org/10.1137/S0895480194262497;q;SIAM J. Discrete Math.;journals/siamdm/AndrewsCS97;2011-02-01;;;1;41-56;;;;;;;;;;db/journals/siamdm/siamdm10.html#AndrewsCS97;10;1997
input_article.csv	862111	Missing journal article title	3721601;Matthew H. Edney;;;;;;;http://dx.doi.org/10.3138/carto.47.1.64;Plus ça change;Cartographica;journals/cartographica/Edney12;2012-03-12;;;1;64-69;;;;;;;;;;db/journals/cartographica/cartographica47.html#Edney12;47;2012
input_article.csv	862437	Missing journal article title	3721927;Katta G. Murty;;;;;;;http://journals.hil.unb.ca/index.php/AOR/article/view/19441;O|m;Algorithmic Operations Research;journals/aor/Murty12;2012-09-18;;;1;30-40;;;;;;;;;;db/journals/aor/aor7.html#Murty12;7;2012
input_article.csv	863174	Missing journal article title	3722664;Dirk von Hugo|Michael Schnell;;;;;;;http://dx.doi.org/10.1002/ett.4460090610;Letter;European Transactions on Telecommunications;journals/ett/SchnellH98;2013-07-24;;;6;561-568;;;;;a;;;;;db/journals/ett/ett9.html#SchnellH98;9;1998
input_article.csv	863325	Missing journal article title	3722815;Marco Monti|Simone Frattasi;;;;;;;http://dx.doi.org/10.1002/ett.1223;Ad-Coop|ad-hoc;European Transactions on Telecommunications;journals/ett/FrattasiM08;2010-06-28;;;8;923-934;;;;;;;;;;db/journals/ett/ett19.html#FrattasiM08;19;2008
input_article.csv	863418	Missing journal article title	3722908;Jung-Shyr Wu|Shyh-Wen Su;;;;;;;http://dx.doi.org/10.1002/ett.4460090305;Letter;European Transactions on Telecommunications;journals/ett/WuS98;2013-04-26;;;3;259-267;;;;;;;;;;db/journals/ett/ett9.html#WuS98;9;1998
input_article.csv	863694	Missing journal article title	3723184;Efstathios D. Sykas|Emmanuel N. Protonotarios|Konstantinos M. Vlakos|Konstantinos P. Tsoukatos;;;;;;;http://dx.doi.org/10.1002/ett.4460050314;Letter;European Transactions on Telecommunications;journals/ett/SykasVTP94;2013-04-29;;;3;391-396;;;;;;;;;;db/journals/ett/ett5.html#SykasVTP94;5;1994
input_article.csv	863748	Missing journal article title	3723238;Riccardo Bernardini|Roberto Manduchi;;;;;;;http://dx.doi.org/10.1002/ett.4460050312;Letter;European Transactions on Telecommunications;journals/ett/BernardiniM94;2013-04-29;;;3;377-380;;;;;;;;;;db/journals/ett/ett5.html#BernardiniM94;5;1994
input_article.csv	863811	Missing journal article title	3723301;Pavel Hasan;;;;;;;http://dx.doi.org/10.1002/ett.4460050513;Letter;European Transactions on Telecommunications;journals/ett/Hasan94a;2013-04-29;;;5;619-624;;;;;;;;;;db/journals/ett/ett5.html#Hasan94a;5;1994
input_article.csv	864002	Missing journal article title	3723492;Karl Heinrich Hofmann;;;;;;;http://dx.doi.org/10.1002/ett.4460050512;Letter;European Transactions on Telecommunications;journals/ett/Hofmann94;2013-04-29;;;5;615-618;;;;;;;;;;db/journals/ett/ett5.html#Hofmann94;5;1994
input_article.csv	864021	Missing journal article title	3723511;Gerd Zimmermann|Werner Rupprecht;;;;;;;http://dx.doi.org/10.1002/ett.4460050310;Letter;European Transactions on Telecommunications;journals/ett/ZimmermannR94;2013-04-29;;;3;365-370;;;;;;;;;;db/journals/ett/ett5.html#ZimmermannR94;5;1994
input_article.csv	864194	Missing journal article title	3723684;Christian Kempter|Markus Breitbach|Martin Bossert|Rainer Lucas;;;;;;;http://dx.doi.org/10.1002/ett.4460090308;Letter;European Transactions on Telecommunications;journals/ett/BreitbachBLK98;2013-04-26;;;3;289-293;;;;;;;;;;db/journals/ett/ett9.html#BreitbachBLK98;9;1998
input_article.csv	864284	Missing journal article title	3723774;Patrizia Tavella;;;;;;;http://dx.doi.org/10.1002/ett.4460090611;Letter;European Transactions on Telecommunications;journals/ett/Tavella98;2013-04-26;;;6;569-570;;;;;;;;;;db/journals/ett/ett9.html#Tavella98;9;1998
input_article.csv	864434	Missing journal article title	3723924;Francesco Carassa;;;;;;;http://dx.doi.org/10.1002/ett.4460050316;Letter;European Transactions on Telecommunications;journals/ett/Carassa94;2013-04-29;;;3;405-410;;;;;;;;;;db/journals/ett/ett5.html#Carassa94;5;1994
input_article.csv	864682	Missing journal article title	3724172;Franco Chiaraluce|Giovanni Cancellieri|Giovanni Guidotti;;;;;;;http://dx.doi.org/10.1002/ett.4460050115;Letter;European Transactions on Telecommunications;journals/ett/CancellieriCG94;2013-04-29;;;1;85-92;;;;;;;;;;db/journals/ett/ett5.html#CancellieriCG94;5;1994
input_article.csv	864819	Missing journal article title	3724309;Bharat B. Biswal|Christopher P. Pawela;;;;;;;http://dx.doi.org/10.1089/brain.2011.0020;Brain Connectivity;Brain Connectivity;journals/brain/PawelaB11;2012-12-13;;;1;1-2;;;;;;;;;;db/journals/brain/brain1.html#PawelaB11;1;2011
input_article.csv	864838	Missing journal article title	3724328;Alfonso Nieto-Castañón|Susan L. Whitfield-Gabrieli;;;;;;;http://dx.doi.org/10.1089/brain.2012.0073;Conn;Brain Connectivity;journals/brain/Whitfield-GabrieliN12;2012-12-13;;;3;125-141;;;;;;;;;;db/journals/brain/brain2.html#Whitfield-GabrieliN12;2;2012
input_article.csv	868003	Missing journal article title	3727493;Chin-Hsiung Wu|Shi-Jinn Horng;;;;;;;http://doi.ieeecomputersociety.org/10.1109/71.970563;L;IEEE Trans. Parallel Distrib. Syst.;journals/tpds/WuH01;2011-11-03;;;12;1281-1292;;;;;2;;;;;db/journals/tpds/tpds12.html#WuH01;12;2001
input_article.csv	870146	Missing journal article title	3729636;Jason Baldridge;;;;;;;http://dx.doi.org/10.1017/S1351324904233435;Verbmobil: Foundations of Speech-to-Speech Translation;Natural Language Engineering;journals/nle/Baldridge04;2012-03-26;;;2;200-204;;;;;;;;;;db/journals/nle/nle10.html#Baldridge04;10;2004
input_article.csv	870180	Missing journal article title	3729670;John Tait;;;;;;;http://dx.doi.org/10.1017/S1351324904213432;Spotting and Discovering Terms through Natural Language Processing;Natural Language Engineering;journals/nle/Tait04;2012-03-26;;;2;195-196;;;;;;;;;;db/journals/nle/nle10.html#Tait04;10;2004
input_article.csv	870275	Missing journal article title	3729765;Diana McCarthy;;;;;;;http://dx.doi.org/10.1017/S1351324904223439;Word Sense Disambiguation: The Case for Combinations of Knowledge Sources;Natural Language Engineering;journals/nle/McCarthy04;2012-03-26;;;2;196-200;;;;;;;;;;db/journals/nle/nle10.html#McCarthy04;10;2004
input_article.csv	870308	Missing journal article title	3729798;Pinar Donmez;;;;;;;http://dx.doi.org/10.1017/S1351324912000290;Introduction to Machine Learning;Natural Language Engineering;journals/nle/Donmez13;2013-04-13;;;2;285-288;;;;;;;;;;db/journals/nle/nle19.html#Donmez13;19;2013
input_article.csv	870329	Missing journal article title	3729819;Aline Villavicencio;;;;;;;http://dx.doi.org/10.1017/S1351324911000283;Syntax-Based Collocation Extraction;Natural Language Engineering;journals/nle/Villavicencio12;2013-04-03;;;4;575-579;;;;;;;;;;db/journals/nle/nle18.html#Villavicencio12;18;2012
input_article.csv	870356	Missing journal article title	3729846;Miles Osborne;;;;;;;http://dx.doi.org/10.1017/S1351324909990222;Learning Machine Translation;Natural Language Engineering;journals/nle/Osborne10;2010-12-01;;;1;99-100;;;;;;;;;;db/journals/nle/nle16.html#Osborne10;16;2010
input_article.csv	873269	Missing journal article title	3732759;Gunther Mainhardt;;;;;;;http://projecteuclid.org/euclid.jsl/1080938824;NP|P;J. Symb. Log.;journals/jsyml/Mainhardt04;2010-04-19;;;1;39-64;;;;;;;;;;db/journals/jsyml/jsyml69.html#Mainhardt04;69;2004
input_article.csv	876541	Missing journal article title	3736031;Remi Strullu;;;;;;;http://projecteuclid.org/euclid.jsl/1318338859;MRP;J. Symb. Log.;journals/jsyml/Strullu11;2011-11-08;;;4;1441-1452;;;;;;;;;;db/journals/jsyml/jsyml76.html#Strullu11;76;2011
input_article.csv	877515	Missing journal article title	3737005;Alim P. C. Gonçalves|André R. Fioravanti|José Claudio Geromel;;;;;;;http://dx.doi.org/10.1109/TAC.2009.2015553;H;IEEE Trans. Automat. Contr.;journals/tac/GoncalvesFG09;2012-07-07;;;6;1347-1351;;;;;∞;;;;;db/journals/tac/tac54.html#GoncalvesFG09;54;2009
input_article.csv	877608	Missing journal article title	3737098;D. Gray Roberson|Daniel J. Stilwell;;;;;;;http://dx.doi.org/10.1109/TAC.2009.2017974;L;IEEE Trans. Automat. Contr.;journals/tac/RobersonS09;2012-07-07;;;7;1632-1637;;;;;2;;;;;db/journals/tac/tac54.html#RobersonS09;54;2009
input_article.csv	877746	Missing journal article title	3737236;Chengyu Cao|Naira Hovakimyan;;;;;;;http://dx.doi.org/10.1109/TAC.2008.919550;L;IEEE Trans. Automat. Contr.;journals/tac/CaoH08a;2012-09-12;;;3;815-821;;;;;1;;;;;db/journals/tac/tac53.html#CaoH08a;53;2008
input_article.csv	879240	Missing journal article title	3738730;Victor F. Sokolov;;;;;;;http://dx.doi.org/10.1109/TAC.2009.2026844;;IEEE Trans. Automat. Contr.;journals/tac/Sokolov09;2012-11-19;;;9;2199-2205;;;;;1;;;;;db/journals/tac/tac54.html#Sokolov09;54;2009
input_article.csv	879857	Missing journal article title	3739347;PooGyeon Park|Sung Hyun Kim;;;;;;;http://dx.doi.org/10.1109/TAC.2008.921042;H;IEEE Trans. Automat. Contr.;journals/tac/KimP08;2012-09-12;;;6;1492-1498;;;;;INFINITY;;;;;db/journals/tac/tac53.html#KimP08;53;2008
input_article.csv	879895	Missing journal article title	3739385;Benjamin Gerard|Harouna Souley Ali|Michel Zasadzinski|Mohamed Darouach;;;;;;;http://dx.doi.org/10.1109/TAC.2010.2046075;H;IEEE Trans. Automat. Contr.;journals/tac/GerardAZD10;2012-06-25;;;7;1668-1674;;;;;INFINITY ;;;;;db/journals/tac/tac55.html#GerardAZD10;55;2010
input_article.csv	880278	Missing journal article title	3739768;José Claudio Geromel|Patrizio Colaneri;;;;;;;http://dx.doi.org/10.1109/TAC.2009.2033861;H;IEEE Trans. Automat. Contr.;journals/tac/GeromelC10;2012-06-25;;;1;207-212;;;;;INFINITY;;;;;db/journals/tac/tac55.html#GeromelC10;55;2010
input_article.csv	880825	Missing journal article title	3740315;Huijun Gao|Tongwen Chen;;;;;;;http://dx.doi.org/10.1109/TAC.2007.908316;H;IEEE Trans. Automat. Contr.;journals/tac/GaoC07a;2012-09-20;;;11;2070-2084;;;;;∞;;;;;db/journals/tac/tac52.html#GaoC07a;52;2007
input_article.csv	881193	Missing journal article title	3740683;P. A. Parrilo|P. Shah;;;;;;;http://dx.doi.org/10.1109/TAC.2013.2281881;H;IEEE Trans. Automat. Contr.;journals/tac/ShahP13;2014-01-23;;;12;3084-3096;;;;;2;;;;;db/journals/tac/tac58.html#ShahP13;58;2013
input_article.csv	881605	Missing journal article title	3741095;Corentin Briat|Jean-François Lafay|Olivier Sename;;;;;;;http://dx.doi.org/10.1109/TAC.2009.2026859;H;IEEE Trans. Automat. Contr.;journals/tac/BriatSL09;2012-07-07;;;9;2255-2260;;;;;∞;;;;;db/journals/tac/tac54.html#BriatSL09;54;2009
input_article.csv	882992	Missing journal article title	3742482;Enrico Puppo|Paola Magillo|Pedro A. Ramos|Raquel Viaña;;;;;;;http://dx.doi.org/10.1007/s10707-006-9832-y;Multi-VMap;GeoInformatica;journals/geoinformatica/VianaMPR06;2007-02-08;;;3;359-394;;;;;;;;;;db/journals/geoinformatica/geoinformatica10.html#VianaMPR06;10;2006
input_article.csv	883277	Missing journal article title	3742767;Scott T. Leutenegger|Shayma Alkobaisi|Wan D. Bae;;;;;;;http://dx.doi.org/10.1007/s10707-009-0089-0;IRSJ;GeoInformatica;journals/geoinformatica/BaeAL10;2010-08-11;;;4;507-543;;;;;;;;;;db/journals/geoinformatica/geoinformatica14.html#BaeAL10;14;2010
